"BALTIMORE CITY COMMUNITY COLLEGE ","R95","CORPORATE PURCHASING CARD DEFAULT ACCT  ","C0050"
"BALTIMORE CITY COMMUNITY COLLEGE ","R95","EQUITY ACCOUNT                          ","C0090"
"BALTIMORE CITY COMMUNITY COLLEGE ","R95","CHARGEBACK CLEARING ACCOUNT             ","C0099"
"MARYLAND SCHOOL FOR THE DEAF ","R99","FIXED ASSETS - FEDERICK CAMPUS          ","E01XX"
"MARYLAND SCHOOL FOR THE DEAF ","R99","FREDERICK CAMPUS                        ","E0100"
"MARYLAND SCHOOL FOR THE DEAF ","R99","CLEARING ACCOUNT                        ","E0125"
"MARYLAND SCHOOL FOR THE DEAF ","R99","SECURITY DEPOSIT ESCROW ACCOUNT         ","E0141"
"MARYLAND SCHOOL FOR THE DEAF ","R99","FUND RAISING ACTIVITIES  ACCOUNT        ","E0142"
"MARYLAND SCHOOL FOR THE DEAF ","R99","ASDC CONFERENCE ACTIVITIES              ","E0143"
"MARYLAND SCHOOL FOR THE DEAF ","R99","CORPORATE PURCHASING CARD DEFAULT ACCT  ","E0150"
"MARYLAND SCHOOL FOR THE DEAF ","R99","CHARGEBACK CLEARING ACCOUNT             ","E0199"
"MARYLAND SCHOOL FOR THE DEAF ","R99","FIXED ASSETS                            ","E02XX"
"MARYLAND SCHOOL FOR THE DEAF ","R99","COLUMBIA CAMPUS                         ","E0200"
"MARYLAND SCHOOL FOR THE DEAF ","R99","CLEARING ACCOUNT                        ","E0225"
"MARYLAND SCHOOL FOR THE DEAF ","R99","CHARGEBACK CLEARING ACCOUNT             ","E0299"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A20XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","GENERAL FUND REVENUE                    ","A2000"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","SECRETARIAT SERVICES                    ","A2001"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MD. AFFORDABLE HOUSING TRUST            ","A2002"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","OFFICE OF MANAGEMENT SERVICES           ","A2003"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CLEARING ACCOUNT                        ","A2025"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A21XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A22XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MARYLAND HOUSING FUND                   ","A2201"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","ASSET MANAGEMENT                        ","A2202"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MARYLAND BUILDING CODES                 ","A2203"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MHF ENTERPRISE ACCOUNT                  ","A2226"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CLEARING ACCOUNT                        ","A2237"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MARKET MEWS ESCROW                      ","A2241"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","LAFAYETTE SQUARE ESCROW                 ","A2242"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","PATTERSON COMMONS ESCROW                ","A2243"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","PROCEEDS                                ","A2244"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","EQUITY ACCOUNT - MD HOUSING FUND        ","A2290"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","BOND FUND PROCEEDS                      ","A2297"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CHARGEBACK CLEARING ACCOUNT             ","A2299"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A23XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A24XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","NEIGHBORHOOD REVITALIZATION             ","A2401"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ","A2402"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A25XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","ADMINISTRATION                          ","A2501"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","HOUSING DEVELOPMENT PROGRAMS            ","A2502"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","HOME OWNERSHIP PROGRAM                  ","A2503"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","SPECIAL LOAN PROGRAMS                   ","A2504"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","RENTAL SERVICE PROGRAMS                 ","A2505"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","RENTAL HOUSING PROGRAMS - CAPITAL APPN  ","A2507"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","HOMEOWNERSHIP PROGRAMS - CAPITAL APPN   ","A2508"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","SPECIAL LOAN PROGRAMS - CAPITAL APPN    ","A2509"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","PARTNERSHIP RENTAL HOUSING - CAPTAL APPN","A2510"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CONSTRUCTION LOAN PROGRAM               ","A2511"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MD BRAC PROGRAM- CAPITAL APPN           ","A2514"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CLEARING ACCOUNT                        ","A2525"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FAMILY SELF SUFFICIENT-ESCROW           ","A2541"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","HUD SECT. 8 NEW CONSTRUCTION PROG ACCT  ","A2542"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","HUD SECT. 8 EXISTING SUBSIDY PROG ACCT  ","A2543"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","RENTAL ASSIGNMENT ESCROW ACCT           ","A2544"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MACARTHUR PRG RELATED INVESTM LOAN FUND ","A2545"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MD APPALACHIAN HOUSING FUND             ","A2546"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","MACARTHUR FOUNDATION-GRANT              ","A2547"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","SECTION 8 CONTRACT ADMINISTRATION HAPS  ","A2548"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","SECTION 8 CONTRACT ADMINISTRATION FEES  ","A2549"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS ACCOUNT                    ","A2590"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","EQUITY ACCOUNT - MHRP                   ","A2591"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","EQUITY ACCOUNT - MHFP                   ","A2592"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","EQUITY ACCT - OTHER HOUSING FIN. PROG.  ","A2593"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CHARGEBACK CLEARING ACCOUNT             ","A2599"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A26XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","INFORMATION TECHNOLOGY                  ","A2601"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","INFORMATION TECHNOLOGY- IT PROJECTS     ","A2602"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","FIXED ASSETS                            ","A27XX"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","GENERAL FUND REVENUE                    ","A2700"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","DIVISION OF FINANCE AND ADMINISTRATION  ","A2701"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CLEARING ACCOUNT                        ","A2725"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","UNDISTRIBUTED RECEIPTS                  ","A2737"
"DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ","S00","CHARGEBACK CLEARING ACCOUNT             ","A2799"
"MARYLAND AFRICAN AMERICAN MUSEUM CORPORATION ","S50","FIXED ASSETS                            ","B01XX"
"MARYLAND AFRICAN AMERICAN MUSEUM CORPORATION ","S50","GENERAL ADMINISTRATION                  ","B0101"
"MARYLAND AFRICAN AMERICAN MUSEUM CORPORATION ","S50","PAYROLL CLEARING ACCOUNT                ","B0126"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FIXED ASSETS                            ","A00XX"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","GENERAL FUND REVENUE                    ","A0000"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","DIVISION OF THE SECRETARY               ","A0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF INTERNATIONAL TRADE & INVEST. ","A0002"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","ATTORNEY GENERAL                        ","A0003"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD ENTERPRISE INVESTMENT FUND ADMIN     ","A0004"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MARYLAND BIOTECHNOLOGY CENTER           ","A0005"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF BUSINESS & LEGISLATIVE REL.   ","A0006"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF POLICY","A0007"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF ADMINISTRATION AND TECHNOLOGY ","A0008"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CLEARING ACCOUNT                        ","A0025"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CORPORATE PURCHASING CARD DEFAULT ACCT  ","A0050"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CHARGEBACK CLEARING ACCOUNT             ","A0099"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FIXED ASSETS                            ","B00XX"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","GENERAL FUND REVENUE                    ","B0000"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","DIVISION OF ADMINISTRATION              ","B0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CLEARING ACCOUNT                        ","B0025"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CHARGEBACK CLEARING ACCOUNT             ","B0099"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","DIVISION OF ECONOMIC POLICY RESEARCH LEG","C0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","DIVISION OF SMALL BUSINESS              ","D0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FIXED ASSETS                            ","E00XX"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","GENERAL FUND REVENUE                    ","E0000"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","DIVISION OF MARKETING AND COMMUNICATIONS","E0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD BIOTECHNOLOGY INVESTMENT TAX CREDIT  ","E0002"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","NANO TECHNOLOGY BIOTECH INIATIVE FUNDS  ","E0003"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CHARGEBACK CLEARING ACCOUNT             ","E0099"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FIXED ASSETS                            ","F00XX"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","GENERAL FUND REVENUE                    ","F0000"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","ASSNT SECRETARY - BUSINESS & ENTER DEVEL","F0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF INTERNATIONAL INVESTM & TRADE ","F0002"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD SM. BUS. DEV. FINANCING AUTH. MSBDFA ","F0003"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF BUSINESS DEVELOPMENT          ","F0004"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF STRATEGIC INDUSTRIES & INNOVAT","F0005"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MARYLAND INDUSTRIAL TRAINING PROGRAM    ","F0006"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","PARTNERSHIP FOR WORKFORCE QUALITY       ","F0007"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FINANCING PROGRAMS OPERATIONS           ","F0008"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MSBDFA- BUSINESS ASSISTANCE             ","F0009"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","RURAL BROADBAND ASSISTANCE FUND         ","F0010"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD NOT FOR PROFIT DEVELOPMENT PROGRAM FD","F0011"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","BIOTECHNOLOGY INVESTMENT TAX CREDIT     ","F0012"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF MILITARY AFFAIRS & BASE REALIG","F0013"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MIDFA BOND INSURANCE FUND-CAPITAL APPROP","F0014"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","SMALL","F0015"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL - SUNNY DAY CLEARING ACCOUNT    ","F0016"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL - MD ENTERPRISE INVESTMENT FUND ","F0017"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MILITARY AND SERVICE-RELATED LOAN PGM.  ","F0018"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CYBERSECURITY INVESTMENT INCENTIVE TCP  ","F0019"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL - TRANSIT STAT. DEV. INCEN. PGM.","F0020"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL-MARYLAND ECONOMIC ADJ FD        ","F0021"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD ECONOMIC DEV ASSISTANCE FUND-CAPITAL ","F0023"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD COMPETITIVE ADVANTAGE LOAN FUND-CAP  ","F0024"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","SMART GROWTH ECONOMIC DEV INFRASTRUC-CAP","F0025"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","BOND INSURANCE INVESTMENT FUND          ","F0042"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","AUTHORIZED PURPOSE INVESTMENT FUND      ","F0045"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL - ENTERPRISE INCENTIVE FUND     ","F0046"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL - ENTERPRISE INCEN. DEPOSIT FUND","F0047"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CAPITAL - MD SEAFOOD AQUACULTURE FUND   ","F0048"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CHARGEBACK CLEARING ACCOUNT             ","F0099"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FIXED ASSETS                            ","G00XX"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","GENERAL FUND REVENUE                    ","G0000"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","ASSISTANT SECRETARY AND ADMINISTRATION  ","G0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","OFFICE OF TOURISM DEVELOPMENT           ","G0002"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MARYLAND TOURISM BOARD                  ","G0003"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FILM COMMISSION                         ","G0004"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD STATE ARTS COUNCIL                   ","G0005"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FILM PRODUCTION WAGE TAX CREDIT PROGRAM ","G0006"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","MD PUBLIC ART INITIATIVE PROGRAM        ","G0007"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","PRESERVATION OF CULTURAL ARTS           ","G0008"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CHARGEBACK CLEARING ACCOUNT             ","G0099"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","FIXED ASSETS                            ","I00XX"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","GENERAL FUND REVENUE                    ","I0000"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","DIVISION OF REGIONAL DEVELOPMENT        ","I0001"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","BROWNFIELDS REVITALIZATION INCENTIVE FND","I0002"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","PARTNERSHIP FOR WORKFORCE QUALITY       ","I0003"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CLEARING ACCOUNT                        ","I0025"
"DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ","T00","CHARGEBACK CLEARING ACCOUNT             ","I0099"
"MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ","T50","TECHNOLOGY DEVELOPMENT                  ","T0101"
"MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ","T50","MD TECHNOLOGY INCUBATOR PROGRAM         ","T0102"
"MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ","T50","STEM CELL RESEARCH FUND                 ","T0103"
"MARYLAND TECHNOLOGY DEVELOPMENT CORPORATION ","T50","MARYLAND INNOVATION INITIATIVE          ","T0104"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A01XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","GENERAL FUND REVENUE                    ","A0100"
"DEPARTMENT OF THE ENVIRONMENT ","U00","OFFICE OF THE SECRETARY                 ","A0101"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CAPITAL APPROPRIATION-WQRLF             ","A0103"
"DEPARTMENT OF THE ENVIRONMENT ","U00","HAZARDOUS SUBSTANCE CLEANUP PGM-CAPITAL ","A0104"
"DEPARTMENT OF THE ENVIRONMENT ","U00","DRINKING WATER REVOLVING LOAN FUND-CAP  ","A0105"
"DEPARTMENT OF THE ENVIRONMENT ","U00","BIOLOGICAL NUTRIENT REMOVAL-CAPITAL     ","A0106"
"DEPARTMENT OF THE ENVIRONMENT ","U00","DRINKING WATER REVOLV. LOAN FD AMDIN FEE","A0107"
"DEPARTMENT OF THE ENVIRONMENT ","U00","DRINKING WATER LAND ACQ/PROTECTION      ","A0110"
"DEPARTMENT OF THE ENVIRONMENT ","U00","BAY RESTORATION FUND- WASTEWATER        ","A0111"
"DEPARTMENT OF THE ENVIRONMENT ","U00","BAY RESTORATION FUND- SEPTICS           ","A0112"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHESAPEAKE-COASTAL NON-POINT SOURCE FUND","A0113"
"DEPARTMENT OF THE ENVIRONMENT ","U00","REVENUE CLEARING ACCOUNT                ","A0125"
"DEPARTMENT OF THE ENVIRONMENT ","U00","RESTITUTION HOLDING ACCOUNT             ","A0126"
"DEPARTMENT OF THE ENVIRONMENT ","U00","BOND ADMINISTRATION FEES HOLDING ACCOUNT","A0130"
"DEPARTMENT OF THE ENVIRONMENT ","U00","ACID MINE DRAINAGE ABATEMENT            ","A0131"
"DEPARTMENT OF THE ENVIRONMENT ","U00","SM BUSINESS POLLUTION COMPLIANCE LOAN FD","A0132"
"DEPARTMENT OF THE ENVIRONMENT ","U00","NONTIDAL WETLANDS COMP. FUND            ","A0133"
"DEPARTMENT OF THE ENVIRONMENT ","U00","OIL DISASTER CONTAINMENT","A0134"
"DEPARTMENT OF THE ENVIRONMENT ","U00","LEAD POISONING PREVENTION FUND          ","A0135"
"DEPARTMENT OF THE ENVIRONMENT ","U00","LEAD ACCREDITATION FUND                 ","A0136"
"DEPARTMENT OF THE ENVIRONMENT ","U00","UNDISTRIBUTED REVENUE                   ","A0137"
"DEPARTMENT OF THE ENVIRONMENT ","U00","OIL SITE CLEANUP FUND                   ","A0138"
"DEPARTMENT OF THE ENVIRONMENT ","U00","WETLANDS & WATERWAYS PROGRAM FUND-REVENU","A0139"
"DEPARTMENT OF THE ENVIRONMENT ","U00","MD WATER QUALITY REVENUE (BROWNFIELD)   ","A0141"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CORPORATE PURCHASING CARD DEFAULT       ","A0150"
"DEPARTMENT OF THE ENVIRONMENT ","U00","EQUITY ACCOUNT                          ","A0190"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHARGEBACK CLEARING                     ","A0199"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A02XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","ADMINISTRATIVE & EMPLOYEE SERVICES      ","A0202"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A03XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","ENVIRONMENTAL HEALTH COORDINATION       ","A0304"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A04XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","GENERAL FUND REVENUE                    ","A0400"
"DEPARTMENT OF THE ENVIRONMENT ","U00","WATER POLLUTION CONTROL PROGRAM         ","A0401"
"DEPARTMENT OF THE ENVIRONMENT ","U00","PUBLIC DRINKING WATER PROGRAM           ","A0402"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CLEARING ACCOUNT                        ","A0425"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHARGEBACK CLEARING                     ","A0499"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A05XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","GENERAL REVENUE FUND                    ","A0500"
"DEPARTMENT OF THE ENVIRONMENT ","U00","SCIENCE SERVICES ADMINISTRATION         ","A0501"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CLEARING ACCOUNT                        ","A0525"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHARGEBACK CLEARING                     ","A0599"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A06XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","GENERAL FUND REVENUE                    ","A0600"
"DEPARTMENT OF THE ENVIRONMENT ","U00","LAND MANAGEMENT ADMINISTRATION          ","A0601"
"DEPARTMENT OF THE ENVIRONMENT ","U00","WATER POLLUTION CONTROL PROGRAM         ","A0602"
"DEPARTMENT OF THE ENVIRONMENT ","U00","UNDERGROUND STORAGE TANK PROGRAM        ","A0603"
"DEPARTMENT OF THE ENVIRONMENT ","U00","HAZARDOUS OIL CONTROL","A0605"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHARGEBACK CLEARING                     ","A0699"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A07XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","GENERAL FUND REVENUE                    ","A0700"
"DEPARTMENT OF THE ENVIRONMENT ","U00","AIR AND RADIATION MANAGMENT ADMINISTRATI","A0701"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CLEARING ACCOUNT                        ","A0725"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHARGEBACK CLEARING                     ","A0799"
"DEPARTMENT OF THE ENVIRONMENT ","U00","FIXED ASSETS                            ","A10XX"
"DEPARTMENT OF THE ENVIRONMENT ","U00","GENERAL FUND REVENUE                    ","A1000"
"DEPARTMENT OF THE ENVIRONMENT ","U00","COORDINATING OFFICES                    ","A1001"
"DEPARTMENT OF THE ENVIRONMENT ","U00","MAJOR IT DEVELOPMENT PROGRAM            ","A1002"
"DEPARTMENT OF THE ENVIRONMENT ","U00","BAY RESTORATION FUND DEBT SERVICE       ","A1003"
"DEPARTMENT OF THE ENVIRONMENT ","U00","ENVIRONMENTAL HEALTH COORDINATION       ","A1004"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CLEARING ACCOUNT                        ","A1025"
"DEPARTMENT OF THE ENVIRONMENT ","U00","CHARGEBACK CLEARING                     ","A1099"
"MARYLAND ENVIRONMENTAL SERVICES ","U10","GENERAL FUND REVENUE                    ","B0000"
"MARYLAND ENVIRONMENTAL SERVICES ","U10","CRITICAL MAINTENANCE PROJECTS           ","B0001"
"MARYLAND ENVIRONMENTAL SERVICES ","U10","MARYLAND ENVIRONMENTAL SERVICE ACCOUNT  ","B0041"
"MARYLAND ENVIRONMENTAL SERVICES ","U10","EQUITY ACCOUNT                          ","B0090"
"MARYLAND ENVIRONMENTAL SERVICES ","U10","CHARGEBACK CLEARING ACCOUNT             ","B0099"
