agency_code,agency,office_code,office,dept_code,dept,fund,approp
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0231,PUBLIC LIBRARIES                        ,General Fund,34014134
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0231,PUBLIC LIBRARIES                        ,Federal Fund,600000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0232,STATE LIBRARY NETWORK                   ,General Fund,16196779
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0239,TRANSPORTATION                          ,General Fund,256733718
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0239,TRANSPORTATION                          ,General Fund,15000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0252,SCIENCE AND MATH EDUCATION INITITATIVE  ,General Fund,2521230
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0252,SCIENCE AND MATH EDUCATION INITITATIVE  ,Federal Fund,1397363
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0255,TEACHER DEVELOPMENT                     ,General Fund,5390000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0255,TEACHER DEVELOPMENT                     ,Special Fund,300000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0255,TEACHER DEVELOPMENT                     ,Federal Fund,33082000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0257,TRANSITIONAL EDUCATION FUNDING          ,General Fund,10575000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0258,HEAD START                              ,General Fund,1800000
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0259,CHILD CARE SUBSIDY PROGRAM              ,General Fund,39897835
R00,STATE DEPARTMENT OF EDUCATION ,R00A02,AID TO EDUCATION,A0259,CHILD CARE SUBSIDY PROGRAM              ,Federal Fund,35087453
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0301,MARYLAND SCHOOL FOR THE BLIND           ,General Fund,19299263
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0302,BLIND INDUSTRIES AND SERVICES OF MD     ,General Fund,531115
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0303,OTHER INSTITUTIONS                      ,General Fund,6131446
R00,STATE DEPARTMENT OF EDUCATION ,R00A03,FUNDING FOR EDUCATIONAL ORGANIZATIONS,A0304,AID TO NON-PUBLIC SCHOOLS               ,Special Fund,6040000
R00,STATE DEPARTMENT OF EDUCATION ,R00A04,CHILDREN'S CABINET INTERAGENCY FUND ,A0401,CHILDREN'S CABINET INTERAGENCY FUND     ,General Fund,21529953
R00,STATE DEPARTMENT OF EDUCATION ,R00A04,CHILDREN'S CABINET INTERAGENCY FUND ,A0401,CHILDREN'S CABINET INTERAGENCY FUND     ,Reimbursable Fund,900000
R00,STATE DEPARTMENT OF EDUCATION ,R00A05,MARYLAND LONGITUDINAL DATA SYSTEM CENTER ,A0501,MARYLAND LONGITUDINAL SYSTEM CENTER-MLDC,General Fund,1592486
R00,STATE DEPARTMENT OF EDUCATION ,R00A05,MARYLAND LONGITUDINAL DATA SYSTEM CENTER ,A0501,MARYLAND LONGITUDINAL SYSTEM CENTER-MLDC,Federal Fund,646231
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0001,EXECUTIVE DIRECTION & CONTROL           ,Special Fund,705157
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0002,ADMINISTRATION AND SUPPORT SERVICES     ,General Fund,7724541
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0002,ADMINISTRATION AND SUPPORT SERVICES     ,Special Fund,797692
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0003,BROADCASTING                            ,Special Fund,9733092
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0003,BROADCASTING                            ,Special Fund,2250000
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0003,BROADCASTING                            ,Federal Fund,949077
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0003,BROADCASTING                            ,Reimbursable Fund,1426499
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0004,CONNTENT ENTERPRISES                    ,Special Fund,4323602
R15,MARYLAND PUBLIC BROADCASTING COMMISSION ,R15P00,MARYLAND PUBLIC BROADCASTING COMMISSION ,P0004,CONNTENT ENTERPRISES                    ,Federal Fund,540000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0000,GENERAL FUND REVENUE                    ,General Fund,3000000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,General Fund,5359053
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,Special Fund,443688
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,Federal Fund,515125
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0001,GENERAL ADMINISTRATION                  ,Reimbursable Fund,117945
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0002,COLLEGE PREPARATION                     ,General Fund,750000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0003,AID TO NON-PUBLIC INSTITUTIONS          ,General Fund,41291975
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0005,AID TO COMMUNITY COLLEGES               ,General Fund,228989184
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0006,COMMUNITY COLLEGE FRINGE BENEFITS       ,General Fund,57589531
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0007,EDUCATIONAL GRANTS                      ,General Fund,8151725
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0007,EDUCATIONAL GRANTS                      ,General Fund,250000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0007,EDUCATIONAL GRANTS                      ,Federal Fund,3100000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0010,EDUCATIONAL EXCELLENCE AWARDS           ,General Fund,76963593
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0010,EDUCATIONAL EXCELLENCE AWARDS           ,Special Fund,4000000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0010,EDUCATIONAL EXCELLENCE AWARDS           ,Special Fund,10000000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0012,SENATORIAL SCHOLARSHIPS                 ,General Fund,6486000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0014,EDWARD T CONROY MEMORIAL SCHOLARSHIP PRG,General Fund,570474
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0015,DELEGATE SCHOLARSHIPS                   ,General Fund,5459501
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0016,C.W. RILEY FIRE & EMERG TUITION REIMBURS,Special Fund,358000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0017,PROFESSIONAL SCHOOL SCHOLARSHIPS        ,General Fund,1174473
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0020,DISTINQUISHED SCHOLAR PROGRAM           ,General Fund,2041000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0021,JACK TOLBERT MEMORIAL SCHOLARSHIPS      ,General Fund,200000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0026,LOAN ASSISTANCE REPAYMENT PROGRAM       ,General Fund,1492895
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0028,MARYLAND LOAN ASSISTANCE REPAYMENT PROG ,Special Fund,1032282
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0028,MARYLAND LOAN ASSISTANCE REPAYMENT PROG ,Reimbursable Fund,250000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0028,MARYLAND LOAN ASSISTANCE REPAYMENT PROG ,Reimbursable Fund,75000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0033,PART-TIME GRANTS                        ,General Fund,5087780
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0034,INFORMATION TECHNOLOGY DEV PROJECTS     ,General Fund,201010
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0036,WORKFORCE SHORTAGE STUDENT ASSIST GRANTS,General Fund,1254775
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0037,VETERANS OF AFGHANISTAN & IRAQ SCHOLARSH,General Fund,750000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0037,VETERANS OF AFGHANISTAN & IRAQ SCHOLARSH,Special Fund,750000
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0038,NURSE SERVICE PROGRAM II                ,General Fund,45209
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0038,NURSE SERVICE PROGRAM II                ,Special Fund,15458432
R62,MARYLAND HIGHER EDUCATION COMMISSION ,R62I00,MARYLAND HIGHER EDUCATION COMMISSION ,I0039,HEALTH MANPOWER INCENTIVE PROGRAM       ,Special Fund,1000000
R75,SUPPORT FOR ST OPERATED INST OF HIGHER EDUCATION ,R75T00,HIGHER EDUCATION INSTITUTIONS,T0001,SUPPORT FOR STATE HIGHER EDUC INSTITUTIO,General Fund,1217853156
R75,SUPPORT FOR ST OPERATED INST OF HIGHER EDUCATION ,R75T00,HIGHER EDUCATION INSTITUTIONS,T0001,SUPPORT FOR STATE HIGHER EDUC INSTITUTIO,Special Fund,89931363
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,General Fund,19374555
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,General Fund,200000
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,Special Fund,222532
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,Federal Fund,245219
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E01,MARYLAND SCHOOL FOR THE DEAF-FREDERICK CAMPUS ,E0100,FREDERICK CAMPUS                        ,Reimbursable Fund,1421698
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,General Fund,9081956
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,Special Fund,175489
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,Federal Fund,319482
R99,MARYLAND SCHOOL FOR THE DEAF ,R99E02,MARYLAND SCHOOL FOR THE DEAF-COLUMBIA CAMPUS ,E0200,COLUMBIA CAMPUS                         ,Reimbursable Fund,1065103
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2001,SECRETARIAT SERVICES                    ,Special Fund,2466422
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2001,SECRETARIAT SERVICES                    ,Federal Fund,1191885
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2001,SECRETARIAT SERVICES                    ,Federal Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2003,OFFICE OF MANAGEMENT SERVICES           ,Special Fund,2206151
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2003,OFFICE OF MANAGEMENT SERVICES           ,Federal Fund,1085487
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A20,DHCD-OFFICE OF THE SECRETARY ,A2003,OFFICE OF MANAGEMENT SERVICES           ,Federal Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2201,MARYLAND HOUSING FUND                   ,Special Fund,427895
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2201,MARYLAND HOUSING FUND                   ,Special Fund,100000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2202,ASSET MANAGEMENT                        ,Special Fund,1982305
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2202,ASSET MANAGEMENT                        ,Special Fund,400000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2202,ASSET MANAGEMENT                        ,Federal Fund,2893455
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2203,MARYLAND BUILDING CODES                 ,Special Fund,703902
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2203,MARYLAND BUILDING CODES                 ,Special Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2203,MARYLAND BUILDING CODES                 ,Federal Fund,10000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2203,MARYLAND BUILDING CODES                 ,Federal Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A22,DIVISION OF CREDIT ASSURANCE ,A2203,MARYLAND BUILDING CODES                 ,Federal Fund,60000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,General Fund,2010000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,Special Fund,11660286
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,Federal Fund,11984993
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2401,NEIGHBORHOOD REVITALIZATION             ,Federal Fund,750000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2402,NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ,General Fund,3000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2402,NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ,Special Fund,1350000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2402,NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ,Federal Fund,10000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A24,DIVISION OF NEIGHBORHOOD REVITALIZATION ,A2402,NEIGHBORHOOD BUSINESS DEVELOPMENT-CAP   ,Reimbursable Fund,490000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2501,ADMINISTRATION                          ,Special Fund,2752996
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2501,ADMINISTRATION                          ,Special Fund,250000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2501,ADMINISTRATION                          ,Federal Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2502,HOUSING DEVELOPMENT PROGRAMS            ,Special Fund,3852994
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2502,HOUSING DEVELOPMENT PROGRAMS            ,Federal Fund,445000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2503,HOME OWNERSHIP PROGRAM                  ,Special Fund,4787635
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2503,HOME OWNERSHIP PROGRAM                  ,Federal Fund,25000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2503,HOME OWNERSHIP PROGRAM                  ,Federal Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2504,SPECIAL LOAN PROGRAMS                   ,Special Fund,22555210
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2504,SPECIAL LOAN PROGRAMS                   ,Federal Fund,5595876
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2504,SPECIAL LOAN PROGRAMS                   ,Federal Fund,750000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2504,SPECIAL LOAN PROGRAMS                   ,Reimbursable Fund,1500000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,General Fund,1700000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,General Fund,30000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,Special Fund,50000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,Federal Fund,225028179
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2505,RENTAL SERVICE PROGRAMS                 ,Reimbursable Fund,525000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2507,RENTAL HOUSING PROGRAMS - CAPITAL APPN  ,Special Fund,21125000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2507,RENTAL HOUSING PROGRAMS - CAPITAL APPN  ,Special Fund,350000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2507,RENTAL HOUSING PROGRAMS - CAPITAL APPN  ,Federal Fund,6000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2508,HOMEOWNERSHIP PROGRAMS - CAPITAL APPN   ,Special Fund,900000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2508,HOMEOWNERSHIP PROGRAMS - CAPITAL APPN   ,Federal Fund,500000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2509,SPECIAL LOAN PROGRAMS - CAPITAL APPN    ,Special Fund,800000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2509,SPECIAL LOAN PROGRAMS - CAPITAL APPN    ,Federal Fund,3000000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A25,DIVISION OF DEVELOPMENT FINANCE ,A2514,MD BRAC PROGRAM- CAPITAL APPN           ,Special Fund,2250000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,Special Fund,1807520
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,Special Fund,100000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,Federal Fund,1376389
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2601,INFORMATION TECHNOLOGY                  ,Federal Fund,200000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2602,INFORMATION TECHNOLOGY- IT PROJECTS     ,Special Fund,75000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A26,DIVISION OF INFORMATION TECHNOLOGY ,A2602,INFORMATION TECHNOLOGY- IT PROJECTS     ,Special Fund,20000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,Special Fund,4739084
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,Special Fund,100000
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,Federal Fund,1888147
S00,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT ,S00A27,DIVISION OF FINANCE AND ADMINISTRATION ,A2701,DIVISION OF FINANCE AND ADMINISTRATION  ,Federal Fund,100000
S50,MARYLAND AFRICAN AMERICAN MUSEUM CORPORATION ,S50B01,GENERAL ADMINISTRATION ,B0101,GENERAL ADMINISTRATION                  ,General Fund,2000000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0001,DIVISION OF THE SECRETARY               ,General Fund,2168839
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0001,DIVISION OF THE SECRETARY               ,Special Fund,307643
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0001,DIVISION OF THE SECRETARY               ,Federal Fund,51835
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,General Fund,91664
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,Special Fund,1499721
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,Federal Fund,5564
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0003,ATTORNEY GENERAL                        ,Federal Fund,5000
T00,DEPARTMENT OF BUSINESS AND ECONOMIC DEVELOPMENT ,T00A00,DBED-OFFICE OF THE SECRETARY ,A0004,MD ENTERPRISE INVESTMENT FUND ADMIN     ,Special Fund,1293194
