agency_code,agency,office_code,office,dept_code,dept,fund,approp
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0102,COMMUNITY SERVICES                      ,Special Fund,26919354
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0102,COMMUNITY SERVICES                      ,Federal Fund,61494011
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L01,MENTAL HYGIENE ADMINISTRATION ,L0103,COMMUNITY SERVICES/MEDICAID RECIPIENTS  ,General Fund,57149562
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L04,THOMAS B. FINAN HOSPITAL CENTER ,L0401,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,17880222
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L04,THOMAS B. FINAN HOSPITAL CENTER ,L0401,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,1325205
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L05,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-BA,L0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,11385816
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L05,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-BA,L0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,1980671
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L05,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-BA,L0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Federal Fund,76871
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L07,EASTERN SHORE HOSPITAL CENTER ,L0701,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,18711700
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L07,EASTERN SHORE HOSPITAL CENTER ,L0701,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,6688
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L08,SPRINGFIELD HOSPITAL CENTER ,L0801,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,72008038
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L08,SPRINGFIELD HOSPITAL CENTER ,L0801,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,831344
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,75351591
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,3050118
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L09,SPRING GROVE HOSPITAL CENTER ,L0901,SERVICES AND INSTITUTIONAL OPERATIONS   ,Federal Fund,20039
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L10,CLIFTON T. PERKINS HOSPITAL CENTER ,L1001,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,60638612
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L10,CLIFTON T. PERKINS HOSPITAL CENTER ,L1001,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,126658
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L11,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-MO,L1101,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,10434639
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L11,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-MO,L1101,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,182399
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L11,REGIONAL INSTITUTE FOR CHILDREN AND ADOLESCENTS-MO,L1101,SERVICES AND INSTITUTIONAL OPERATIONS   ,Federal Fund,52373
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L15,UPPER SHORE MENTAL HOSPITAL ,L1501,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,1899844
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00L15,UPPER SHORE MENTAL HOSPITAL ,L1501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,409410
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M01,DEVELOPMENTAL DISABILITIES ADMINISTRATION ,M0101,PROGRAM DIRECTION                       ,General Fund,5396450
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M01,DEVELOPMENTAL DISABILITIES ADMINISTRATION ,M0101,PROGRAM DIRECTION                       ,Federal Fund,3319921
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M01,DEVELOPMENTAL DISABILITIES ADMINISTRATION ,M0102,COMMUNITY SERVICES                      ,General Fund,529179149
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M01,DEVELOPMENTAL DISABILITIES ADMINISTRATION ,M0102,COMMUNITY SERVICES                      ,Special Fund,2851796
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M01,DEVELOPMENTAL DISABILITIES ADMINISTRATION ,M0102,COMMUNITY SERVICES                      ,Federal Fund,415153147
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M05,HOLLY CENTER ,M0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,17989787
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M05,HOLLY CENTER ,M0501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,134790
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M06,DEVELOPMENT DISABILITIES FORENSICS AGENCY ,M0601,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,8772112
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M07,POTOMAC CENTER ,M0701,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,11893969
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M07,POTOMAC CENTER ,M0701,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,5000
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M15,ROSEWOOD HOSPITAL CENTER ,M1501,SERVICES AND INSTITUTIONAL OPERATIONS   ,General Fund,1070497
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00M15,ROSEWOOD HOSPITAL CENTER ,M1501,SERVICES AND INSTITUTIONAL OPERATIONS   ,Special Fund,728714
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0101,DEPUTY SECRETARY- HEALTH CARE FINANCING ,General Fund,1325025
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0101,DEPUTY SECRETARY- HEALTH CARE FINANCING ,Federal Fund,1523606
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0102,OFC OF OPERATIONS,General Fund,7146018
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0102,OFC OF OPERATIONS,Federal Fund,16144906
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0103,MEDICAL CARE PROVIDER REIMBURSEMENTS    ,General Fund,2376923406
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0103,MEDICAL CARE PROVIDER REIMBURSEMENTS    ,Special Fund,950528748
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0103,MEDICAL CARE PROVIDER REIMBURSEMENTS    ,Federal Fund,4338392231
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0104,OFFICE OF HEALTH SERVICES               ,General Fund,11101530
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0104,OFFICE OF HEALTH SERVICES               ,Special Fund,25949
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0104,OFFICE OF HEALTH SERVICES               ,Federal Fund,15775970
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0105,OFFICE OF FINANCE                       ,General Fund,1484686
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0105,OFFICE OF FINANCE                       ,Federal Fund,1544891
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0106,KIDNEY DISEASE TREATMENT SERVICES       ,General Fund,2923765
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0106,KIDNEY DISEASE TREATMENT SERVICES       ,Special Fund,2308229
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0107,CHILDRENS HEALTH PROGRAM                ,General Fund,72429548
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0107,CHILDRENS HEALTH PROGRAM                ,Special Fund,7731504
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0107,CHILDRENS HEALTH PROGRAM                ,Federal Fund,145581447
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0108,INFORMATION TECHNOLOGY DEV PROJECTS     ,Federal Fund,72506557
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0109,OFFICE OF ELIGIBILITY SERVICES          ,General Fund,4929958
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0109,OFFICE OF ELIGIBILITY SERVICES          ,Federal Fund,8063737
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0110,HEALTH CARE COVERAGE FD OPERATIONS      ,General Fund,323120289
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0110,HEALTH CARE COVERAGE FD OPERATIONS      ,Special Fund,11114687
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00Q01,MEDICAL CARE PROGRAMS ADMINISTRATION ,Q0110,HEALTH CARE COVERAGE FD OPERATIONS      ,Federal Fund,448013799
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00R01,HEALTH REGULATORY COMMISSIONS ,R0101,HEALTH CARE COMMISSION                  ,Special Fund,30811957
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00R01,HEALTH REGULATORY COMMISSIONS ,R0102,HEALTH SERVICES COST REVIEW COMMISSION  ,Special Fund,159773054
M00,DEPARTMENT OF HEALTH AND MENTAL HYGIENE ,M00R01,HEALTH REGULATORY COMMISSIONS ,R0103,MARYLAND COMMUNITY HEALTH RESOURCE COMM ,Special Fund,8030583
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,General Fund,6320120
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0101,OFFICE OF THE SECRETARY                 ,Federal Fund,7409413
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0102,CITIZENS REVIEW BOARD FOR CHILDREN      ,General Fund,717540
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0102,CITIZENS REVIEW BOARD FOR CHILDREN      ,Federal Fund,163034
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0103,COMMISSIONS                             ,General Fund,202677
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0104,LEGAL SERVICES                          ,General Fund,9803288
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0104,LEGAL SERVICES                          ,Federal Fund,3668681
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0105,OFFICE OF GRANTS MANAGEMENT             ,General Fund,11782757
N00,DEPARTMENT OF HUMAN RESOURCES ,N00A01,DHR-OFFICE OF THE SECRETARY ,A0105,OFFICE OF GRANTS MANAGEMENT             ,Federal Fund,1177017
N00,DEPARTMENT OF HUMAN RESOURCES ,N00B00,SOCIAL SERVICES ADMINISTRATION ,B0004,GENERAL ADMINISTRATION - STATE          ,General Fund,12129880
N00,DEPARTMENT OF HUMAN RESOURCES ,N00B00,SOCIAL SERVICES ADMINISTRATION ,B0004,GENERAL ADMINISTRATION - STATE          ,Federal Fund,17559776
N00,DEPARTMENT OF HUMAN RESOURCES ,N00E01,OPERATIONS OFFICE ,E0101,DIVISION OF BUDGET,General Fund,12215827
N00,DEPARTMENT OF HUMAN RESOURCES ,N00E01,OPERATIONS OFFICE ,E0101,DIVISION OF BUDGET,Federal Fund,9246081
N00,DEPARTMENT OF HUMAN RESOURCES ,N00E01,OPERATIONS OFFICE ,E0102,ADMINISTRATIVE SERVICES                 ,General Fund,4945457
N00,DEPARTMENT OF HUMAN RESOURCES ,N00E01,OPERATIONS OFFICE ,E0102,ADMINISTRATIVE SERVICES                 ,Federal Fund,5675188
N00,DEPARTMENT OF HUMAN RESOURCES ,N00F00,OFFICE OF TECHNOLOGY FOR HUMAN SERVICES ,F0002,MAJOR INFORMATION TECHNOLOGY DEVELOPMENT,Federal Fund,1250020
N00,DEPARTMENT OF HUMAN RESOURCES ,N00F00,OFFICE OF TECHNOLOGY FOR HUMAN SERVICES ,F0004,GENERAL ADMISISTRATION                  ,General Fund,29643798
N00,DEPARTMENT OF HUMAN RESOURCES ,N00F00,OFFICE OF TECHNOLOGY FOR HUMAN SERVICES ,F0004,GENERAL ADMISISTRATION                  ,Special Fund,1427682
N00,DEPARTMENT OF HUMAN RESOURCES ,N00F00,OFFICE OF TECHNOLOGY FOR HUMAN SERVICES ,F0004,GENERAL ADMISISTRATION                  ,Federal Fund,37153796
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0001,FOSTER CARE MAINTENANCE PAYMENTS        ,General Fund,232561299
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0001,FOSTER CARE MAINTENANCE PAYMENTS        ,Special Fund,5494730
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0001,FOSTER CARE MAINTENANCE PAYMENTS        ,Federal Fund,90640640
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0002,LOCAL FAMILY INVESTMENT PROGRAM         ,General Fund,44220855
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0002,LOCAL FAMILY INVESTMENT PROGRAM         ,Special Fund,2348518
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0002,LOCAL FAMILY INVESTMENT PROGRAM         ,Federal Fund,102531927
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0003,CHILD WELFARE SERVICES                  ,General Fund,138485847
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0003,CHILD WELFARE SERVICES                  ,Special Fund,1480611
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0003,CHILD WELFARE SERVICES                  ,Federal Fund,78553293
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0004,ADULT SERVICES                          ,General Fund,10032904
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0004,ADULT SERVICES                          ,Special Fund,1294119
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0004,ADULT SERVICES                          ,Federal Fund,33475359
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0005,GENERAL ADMINISTRATION                  ,General Fund,22673299
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0005,GENERAL ADMINISTRATION                  ,Special Fund,2596985
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0005,GENERAL ADMINISTRATION                  ,Federal Fund,17608210
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0006,LOCAL CHILD SUPPORT ENFORCEMENT ADMINIS ,General Fund,16001376
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0006,LOCAL CHILD SUPPORT ENFORCEMENT ADMINIS ,Special Fund,523754
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0006,LOCAL CHILD SUPPORT ENFORCEMENT ADMINIS ,Federal Fund,31204732
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0008,ASSISTANCE PAYMENTS                     ,General Fund,73913585
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0008,ASSISTANCE PAYMENTS                     ,Special Fund,18575059
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0008,ASSISTANCE PAYMENTS                     ,Federal Fund,1353068303
N00,DEPARTMENT OF HUMAN RESOURCES ,N00G00,LOCAL DEPARTMENT OPERATIONS ,G0010,WORK OPPORTUNITIES PROGRAM              ,Federal Fund,34904424
N00,DEPARTMENT OF HUMAN RESOURCES ,N00H00,CHILD SUPPORT ENFORCEMENT ADMINISTRATION ,H0008,SUPPORT ENFORCEMENT - STATE             ,General Fund,2518696
N00,DEPARTMENT OF HUMAN RESOURCES ,N00H00,CHILD SUPPORT ENFORCEMENT ADMINISTRATION ,H0008,SUPPORT ENFORCEMENT - STATE             ,Special Fund,10166882
N00,DEPARTMENT OF HUMAN RESOURCES ,N00H00,CHILD SUPPORT ENFORCEMENT ADMINISTRATION ,H0008,SUPPORT ENFORCEMENT - STATE             ,Federal Fund,27830448
N00,DEPARTMENT OF HUMAN RESOURCES ,N00I00,FAMILY INVESTMENT ADMINISTRATION ,I0004,DIRECTOR'S OFFICE                       ,General Fund,9051041
N00,DEPARTMENT OF HUMAN RESOURCES ,N00I00,FAMILY INVESTMENT ADMINISTRATION ,I0004,DIRECTOR'S OFFICE                       ,Special Fund,332621
N00,DEPARTMENT OF HUMAN RESOURCES ,N00I00,FAMILY INVESTMENT ADMINISTRATION ,I0004,DIRECTOR'S OFFICE                       ,Federal Fund,22256520
N00,DEPARTMENT OF HUMAN RESOURCES ,N00I00,FAMILY INVESTMENT ADMINISTRATION ,I0005,FIA- MD OFFICE FOR NEW AMERICANS        ,Federal Fund,14617543
N00,DEPARTMENT OF HUMAN RESOURCES ,N00I00,FAMILY INVESTMENT ADMINISTRATION ,I0006,FAMILY INVESTMENT ADMINISTRATION- OHEP  ,Special Fund,76662063
N00,DEPARTMENT OF HUMAN RESOURCES ,N00I00,FAMILY INVESTMENT ADMINISTRATION ,I0006,FAMILY INVESTMENT ADMINISTRATION- OHEP  ,Federal Fund,65602808
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0101,GENERAL ADMINISTRATION                  ,General Fund,5559042
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0101,GENERAL ADMINISTRATION                  ,Special Fund,544202
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0101,GENERAL ADMINISTRATION                  ,Federal Fund,1237490
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0102,PROGRAM ANALYSIS AND AUDIT              ,General Fund,45394
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0102,PROGRAM ANALYSIS AND AUDIT              ,Special Fund,51321
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0102,PROGRAM ANALYSIS AND AUDIT              ,Federal Fund,189000
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0105,LEGAL SERVICES                          ,General Fund,1137710
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0105,LEGAL SERVICES                          ,Special Fund,1403748
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0105,LEGAL SERVICES                          ,Federal Fund,1190338
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0108,EQUAL OPPORTUNITY AND PROGRAM EQUITY    ,General Fund,50555
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0108,EQUAL OPPORTUNITY AND PROGRAM EQUITY    ,Special Fund,57638
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0108,EQUAL OPPORTUNITY AND PROGRAM EQUITY    ,Federal Fund,213806
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0109,GOVERNORS WORKFORCE INVESTMENT BOARD    ,General Fund,277555
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0111,APPEALS                                 ,Special Fund,51563
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0111,APPEALS                                 ,Federal Fund,1703780
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0112,LOWER APPEALS                           ,Special Fund,53949
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00A01,DLLR-OFFICE OF THE SECRETARY ,A0112,LOWER APPEALS                           ,Federal Fund,7051060
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0103,OFFICE OF BUDGET AND FISCAL SERVICES    ,General Fund,803473
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0103,OFFICE OF BUDGET AND FISCAL SERVICES    ,Special Fund,1001542
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0103,OFFICE OF BUDGET AND FISCAL SERVICES    ,Federal Fund,3135757
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0104,OFFICE OF GENERAL SERVICES              ,General Fund,717360
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0104,OFFICE OF GENERAL SERVICES              ,Special Fund,818542
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0104,OFFICE OF GENERAL SERVICES              ,Federal Fund,3035225
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0106,OFFICE OF PERSONNEL SERVICES            ,General Fund,342492
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0106,OFFICE OF PERSONNEL SERVICES            ,Special Fund,392985
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00B01,DIVISION OF ADMINISTRATION ,B0106,OFFICE OF PERSONNEL SERVICES            ,Federal Fund,1454913
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00C01,DIVISION OF FINANCIAL REGULATION ,C0102,FINANCIAL REGULATION                    ,General Fund,1686094
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00C01,DIVISION OF FINANCIAL REGULATION ,C0102,FINANCIAL REGULATION                    ,Special Fund,8693210
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0101,GENERAL ADMINISTRATION                  ,General Fund,76640
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0101,GENERAL ADMINISTRATION                  ,Special Fund,519449
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0101,GENERAL ADMINISTRATION                  ,Federal Fund,255461
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0102,EMPLOYMENT STANDARDS                    ,General Fund,918378
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0102,EMPLOYMENT STANDARDS                    ,Special Fund,1050160
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0103,RAILROAD SAFETY & HEALTH                ,Special Fund,391902
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0105,SAFETY INSPECTION                       ,Special Fund,4999642
P00,"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ",P00D01,DIVISION OF LABOR AND INDUSTRY ,D0106,APPRENTICESHIP AND TRAINING             ,General Fund,214193
